id,work_province,work_dedication,salary_monthly_BRUTO,salary_monthly_NETO,profile_studies_level,profile_age,profile_gender,lenguaje_programacion,profile_years_experience
4071,Provincia de Buenos Aires,Full-Time,1100,660,Universitario,38,Varón Cis,sql,14
4071,Provincia de Buenos Aires,Full-Time,1100,660,Universitario,38,Varón Cis,typescript,14
4072,Provincia de Buenos Aires,Full-Time,131950,109519,Universitario,29,Varón Cis,.net,1
4072,Provincia de Buenos Aires,Full-Time,131950,109519,Universitario,29,Varón Cis,c#,1
4072,Provincia de Buenos Aires,Full-Time,131950,109519,Universitario,29,Varón Cis,css,1
4072,Provincia de Buenos Aires,Full-Time,131950,109519,Universitario,29,Varón Cis,html,1
4072,Provincia de Buenos Aires,Full-Time,131950,109519,Universitario,29,Varón Cis,java,1
4072,Provincia de Buenos Aires,Full-Time,131950,109519,Universitario,29,Varón Cis,javascript,1
4072,Provincia de Buenos Aires,Full-Time,131950,109519,Universitario,29,Varón Cis,sql,1
4072,Provincia de Buenos Aires,Full-Time,131950,109519,Universitario,29,Varón Cis,typescript,1
4073,Provincia de Buenos Aires,Full-Time,1363000,0,Universitario,25,Varón Cis,go,5
4073,Provincia de Buenos Aires,Full-Time,1363000,0,Universitario,25,Varón Cis,ruby,5
4073,Provincia de Buenos Aires,Full-Time,1363000,0,Universitario,25,Varón Cis,swift,5
4074,Provincia de Buenos Aires,Full-Time,250000,170000,NA,22,Varón Cis,.net,1
4074,Provincia de Buenos Aires,Full-Time,250000,170000,NA,22,Varón Cis,bash/shell,1
4074,Provincia de Buenos Aires,Full-Time,250000,170000,NA,22,Varón Cis,c#,1
4074,Provincia de Buenos Aires,Full-Time,250000,170000,NA,22,Varón Cis,python,1
4074,Provincia de Buenos Aires,Full-Time,250000,170000,NA,22,Varón Cis,sql,1
4075,Provincia de Buenos Aires,Full-Time,450000,320000,Universitario,40,Varón Cis,bash/shell,20
4075,Provincia de Buenos Aires,Full-Time,450000,320000,Universitario,40,Varón Cis,css,20
4075,Provincia de Buenos Aires,Full-Time,450000,320000,Universitario,40,Varón Cis,go,20
4075,Provincia de Buenos Aires,Full-Time,450000,320000,Universitario,40,Varón Cis,html,20
4075,Provincia de Buenos Aires,Full-Time,450000,320000,Universitario,40,Varón Cis,javascript,20
4075,Provincia de Buenos Aires,Full-Time,450000,320000,Universitario,40,Varón Cis,php,20
4075,Provincia de Buenos Aires,Full-Time,450000,320000,Universitario,40,Varón Cis,python,20
4075,Provincia de Buenos Aires,Full-Time,450000,320000,Universitario,40,Varón Cis,scala,20
4075,Provincia de Buenos Aires,Full-Time,450000,320000,Universitario,40,Varón Cis,typescript,20
4076,Provincia de Buenos Aires,Full-Time,300000,250000,NA,43,Varón Cis,c++,10
4076,Provincia de Buenos Aires,Full-Time,300000,250000,NA,43,Varón Cis,java,10
4076,Provincia de Buenos Aires,Full-Time,300000,250000,NA,43,Varón Cis,javascript,10
4076,Provincia de Buenos Aires,Full-Time,300000,250000,NA,43,Varón Cis,python,10
4076,Provincia de Buenos Aires,Full-Time,300000,250000,NA,43,Varón Cis,sql,10
4077,Provincia de Buenos Aires,Full-Time,582000,582000,Secundario,21,Varón Cis,javascript,2
4077,Provincia de Buenos Aires,Full-Time,582000,582000,Secundario,21,Varón Cis,typescript,2
4078,Provincia de Buenos Aires,Full-Time,2000000,150000,Secundario,33,Varón Cis,javascript,6
4078,Provincia de Buenos Aires,Full-Time,2000000,150000,Secundario,33,Varón Cis,apex,6
4079,Provincia de Buenos Aires,Full-Time,508446,337884,Universitario,30,Varón Cis,ninguno de los anteriores,10
4080,Provincia de Buenos Aires,Full-Time,1050000,1000000,NA,44,Varón Cis,.net,24
4080,Provincia de Buenos Aires,Full-Time,1050000,1000000,NA,44,Varón Cis,c#,24
4080,Provincia de Buenos Aires,Full-Time,1050000,1000000,NA,44,Varón Cis,sql,24
4081,Provincia de Buenos Aires,Full-Time,600000,0,NA,34,Varón Cis,abap,5
4081,Provincia de Buenos Aires,Full-Time,600000,0,NA,34,Varón Cis,groovy,5
4082,Provincia de Buenos Aires,Full-Time,1100,1,NA,26,Varón Cis,css,4
4082,Provincia de Buenos Aires,Full-Time,1100,1,NA,26,Varón Cis,javascript,4
4082,Provincia de Buenos Aires,Full-Time,1100,1,NA,26,Varón Cis,typescript,4
4083,Provincia de Buenos Aires,Full-Time,216000,171000,NA,39,Varón Cis,css,18
4083,Provincia de Buenos Aires,Full-Time,216000,171000,NA,39,Varón Cis,html,18
4083,Provincia de Buenos Aires,Full-Time,216000,171000,NA,39,Varón Cis,javascript,18
4083,Provincia de Buenos Aires,Full-Time,216000,171000,NA,39,Varón Cis,php,18
4083,Provincia de Buenos Aires,Full-Time,216000,171000,NA,39,Varón Cis,sql,18
4084,Provincia de Buenos Aires,Full-Time,226294,187131,Universitario,42,Varón Cis,bash/shell,19
4084,Provincia de Buenos Aires,Full-Time,226294,187131,Universitario,42,Varón Cis,python,19
4085,Provincia de Buenos Aires,Full-Time,350000,330000,NA,35,Varón Cis,java,8
4086,Provincia de Buenos Aires,Full-Time,210000,164000,Universitario,34,Varón Cis,css,10
4086,Provincia de Buenos Aires,Full-Time,210000,164000,Universitario,34,Varón Cis,dart,10
4086,Provincia de Buenos Aires,Full-Time,210000,164000,Universitario,34,Varón Cis,html,10
4086,Provincia de Buenos Aires,Full-Time,210000,164000,Universitario,34,Varón Cis,javascript,10
4086,Provincia de Buenos Aires,Full-Time,210000,164000,Universitario,34,Varón Cis,python,10
4086,Provincia de Buenos Aires,Full-Time,210000,164000,Universitario,34,Varón Cis,r,10
4087,Provincia de Buenos Aires,Full-Time,2500000,2500000,NA,37,Varón Cis,go,12
4087,Provincia de Buenos Aires,Full-Time,2500000,2500000,NA,37,Varón Cis,python,12
4088,Provincia de Buenos Aires,Full-Time,900000,800000,Secundario,31,Varón Cis,bash/shell,11
4088,Provincia de Buenos Aires,Full-Time,900000,800000,Secundario,31,Varón Cis,javascript,11
4088,Provincia de Buenos Aires,Full-Time,900000,800000,Secundario,31,Varón Cis,sql,11
4088,Provincia de Buenos Aires,Full-Time,900000,800000,Secundario,31,Varón Cis,typescript,11
4089,Provincia de Buenos Aires,Full-Time,600000,0,Universitario,36,Varón Cis,bash/shell,10
4089,Provincia de Buenos Aires,Full-Time,600000,0,Universitario,36,Varón Cis,javascript,10
4089,Provincia de Buenos Aires,Full-Time,600000,0,Universitario,36,Varón Cis,python,10
4089,Provincia de Buenos Aires,Full-Time,600000,0,Universitario,36,Varón Cis,sql,10
4090,Provincia de Buenos Aires,Full-Time,134000,110000,Secundario,33,Varón Cis,ninguno de los anteriores,12
4091,Provincia de Buenos Aires,Full-Time,230000,210000,NA,27,Varón Cis,html,1
4091,Provincia de Buenos Aires,Full-Time,230000,210000,NA,27,Varón Cis,javascript,1
4091,Provincia de Buenos Aires,Full-Time,230000,210000,NA,27,Varón Cis,ruby,1
4092,Provincia de Buenos Aires,Full-Time,294000,215000,NA,31,Varón Cis,ninguno de los anteriores,10
4093,Provincia de Buenos Aires,Full-Time,220000,220000,NA,41,Varón Cis,sql,5
4094,Provincia de Buenos Aires,Full-Time,401000,249000,Secundario,34,Varón Cis,bash/shell,10
4095,Provincia de Buenos Aires,Full-Time,150000,126000,NA,41,Varón Cis,ninguno de los anteriores,15
4096,Provincia de Buenos Aires,Full-Time,205,170,Universitario,44,Varón Cis,qlik sense,2
4097,Provincia de Buenos Aires,Full-Time,160000,135000,NA,31,Varón Cis,bash/shell,12
4098,Provincia de Buenos Aires,Full-Time,81000,64000,Universitario,30,Varón Cis,css,0
4098,Provincia de Buenos Aires,Full-Time,81000,64000,Universitario,30,Varón Cis,javascript,0
4098,Provincia de Buenos Aires,Full-Time,81000,64000,Universitario,30,Varón Cis,typescript,0
4099,Provincia de Buenos Aires,Full-Time,380000,340000,Universitario,31,Varón Cis,.net,8
4099,Provincia de Buenos Aires,Full-Time,380000,340000,Universitario,31,Varón Cis,javascript,8
4099,Provincia de Buenos Aires,Full-Time,380000,340000,Universitario,31,Varón Cis,sql,8
4099,Provincia de Buenos Aires,Full-Time,380000,340000,Universitario,31,Varón Cis,genexus,8
4100,Provincia de Buenos Aires,Part-Time,105000,90000,NA,28,Varón Cis,java,4
4100,Provincia de Buenos Aires,Part-Time,105000,90000,NA,28,Varón Cis,python,4
4100,Provincia de Buenos Aires,Part-Time,105000,90000,NA,28,Varón Cis,sql,4
4101,Provincia de Buenos Aires,Full-Time,220000,180000,NA,29,Varón Cis,css,1.5
4101,Provincia de Buenos Aires,Full-Time,220000,180000,NA,29,Varón Cis,html,1.5
4101,Provincia de Buenos Aires,Full-Time,220000,180000,NA,29,Varón Cis,javascript,1.5
4101,Provincia de Buenos Aires,Full-Time,220000,180000,NA,29,Varón Cis,typescript,1.5
4102,Provincia de Buenos Aires,Full-Time,220000,190000,NA,44,Varón Cis,.net,18
4102,Provincia de Buenos Aires,Full-Time,220000,190000,NA,44,Varón Cis,c#,18
4102,Provincia de Buenos Aires,Full-Time,220000,190000,NA,44,Varón Cis,java,18
4102,Provincia de Buenos Aires,Full-Time,220000,190000,NA,44,Varón Cis,sql,18
4102,Provincia de Buenos Aires,Full-Time,220000,190000,NA,44,Varón Cis,vba,18
4103,Provincia de Buenos Aires,Full-Time,750000,720000,Universitario,31,Varón Cis,ninguno de los anteriores,10
4104,Provincia de Buenos Aires,Full-Time,341635,248465,NA,46,Varón Cis,powershell,0
4105,Provincia de Buenos Aires,Full-Time,205000,170000,Terciario,37,Varón Cis,apex,9
4106,Provincia de Buenos Aires,Full-Time,170000,150000,NA,30,Varón Cis,.net,3
4106,Provincia de Buenos Aires,Full-Time,170000,150000,NA,30,Varón Cis,c#,3
4106,Provincia de Buenos Aires,Full-Time,170000,150000,NA,30,Varón Cis,css,3
4106,Provincia de Buenos Aires,Full-Time,170000,150000,NA,30,Varón Cis,html,3
4106,Provincia de Buenos Aires,Full-Time,170000,150000,NA,30,Varón Cis,javascript,3
4107,Provincia de Buenos Aires,Full-Time,1500000,1500000,Universitario,26,Varón Cis,bash/shell,6
4107,Provincia de Buenos Aires,Full-Time,1500000,1500000,Universitario,26,Varón Cis,css,6
4107,Provincia de Buenos Aires,Full-Time,1500000,1500000,Universitario,26,Varón Cis,html,6
4107,Provincia de Buenos Aires,Full-Time,1500000,1500000,Universitario,26,Varón Cis,java,6
4107,Provincia de Buenos Aires,Full-Time,1500000,1500000,Universitario,26,Varón Cis,javascript,6
4107,Provincia de Buenos Aires,Full-Time,1500000,1500000,Universitario,26,Varón Cis,sql,6
4107,Provincia de Buenos Aires,Full-Time,1500000,1500000,Universitario,26,Varón Cis,typescript,6
4108,Provincia de Buenos Aires,Full-Time,310000,207000,NA,35,Varón Cis,ninguno de los anteriores,15
4109,Provincia de Buenos Aires,Full-Time,360000,300000,NA,32,Varón Cis,.net,10
4109,Provincia de Buenos Aires,Full-Time,360000,300000,NA,32,Varón Cis,css,10
4109,Provincia de Buenos Aires,Full-Time,360000,300000,NA,32,Varón Cis,html,10
4109,Provincia de Buenos Aires,Full-Time,360000,300000,NA,32,Varón Cis,javascript,10
4109,Provincia de Buenos Aires,Full-Time,360000,300000,NA,32,Varón Cis,sql,10
4110,Provincia de Buenos Aires,Full-Time,227258,474605,NA,34,Varón Cis,python,11
4110,Provincia de Buenos Aires,Full-Time,227258,474605,NA,34,Varón Cis,sql,11
4111,Provincia de Buenos Aires,Full-Time,750000,650000,Terciario,27,Varón Cis,php,2
4111,Provincia de Buenos Aires,Full-Time,750000,650000,Terciario,27,Varón Cis,sql,2
4112,Provincia de Buenos Aires,Full-Time,182000,151060,NA,36,Varón Cis,ninguno de los anteriores,0
4113,Provincia de Buenos Aires,Full-Time,330000,300000,Terciario,37,Varón Cis,java,15
4113,Provincia de Buenos Aires,Full-Time,330000,300000,Terciario,37,Varón Cis,javascript,15
4113,Provincia de Buenos Aires,Full-Time,330000,300000,Terciario,37,Varón Cis,python,15
4113,Provincia de Buenos Aires,Full-Time,330000,300000,Terciario,37,Varón Cis,sql,15
4113,Provincia de Buenos Aires,Full-Time,330000,300000,Terciario,37,Varón Cis,typescript,15
4113,Provincia de Buenos Aires,Full-Time,330000,300000,Terciario,37,Varón Cis,terraform,15
4114,Provincia de Buenos Aires,Full-Time,127000,105410,Universitario,21,Varón Cis,python,0
4114,Provincia de Buenos Aires,Full-Time,127000,105410,Universitario,21,Varón Cis,sql,0
4114,Provincia de Buenos Aires,Full-Time,127000,105410,Universitario,21,Varón Cis,airflow,0
4114,Provincia de Buenos Aires,Full-Time,127000,105410,Universitario,21,Varón Cis,snaplogic,0
4114,Provincia de Buenos Aires,Full-Time,127000,105410,Universitario,21,Varón Cis,dbt,0
4115,Provincia de Buenos Aires,Full-Time,380000,23000,NA,39,Varón Cis,.net,19
4115,Provincia de Buenos Aires,Full-Time,380000,23000,NA,39,Varón Cis,c,19
4115,Provincia de Buenos Aires,Full-Time,380000,23000,NA,39,Varón Cis,java,19
4115,Provincia de Buenos Aires,Full-Time,380000,23000,NA,39,Varón Cis,javascript,19
4115,Provincia de Buenos Aires,Full-Time,380000,23000,NA,39,Varón Cis,python,19
4115,Provincia de Buenos Aires,Full-Time,380000,23000,NA,39,Varón Cis,sql,19
4115,Provincia de Buenos Aires,Full-Time,380000,23000,NA,39,Varón Cis,vba,19
4116,Provincia de Buenos Aires,Full-Time,600000,500000,NA,37,Varón Cis,bash/shell,19
4116,Provincia de Buenos Aires,Full-Time,600000,500000,NA,37,Varón Cis,python,19
4117,Provincia de Buenos Aires,Full-Time,180000,150000,Universitario,24,Varón Cis,.net,3
4117,Provincia de Buenos Aires,Full-Time,180000,150000,Universitario,24,Varón Cis,c#,3
4117,Provincia de Buenos Aires,Full-Time,180000,150000,Universitario,24,Varón Cis,javascript,3
4118,Provincia de Buenos Aires,Full-Time,199000,166000,Universitario,27,Varón Cis,java,8
4118,Provincia de Buenos Aires,Full-Time,199000,166000,Universitario,27,Varón Cis,javascript,8
4119,Provincia de Buenos Aires,Full-Time,160000,130000,Universitario,26,Varón Cis,css,1
4119,Provincia de Buenos Aires,Full-Time,160000,130000,Universitario,26,Varón Cis,html,1
4119,Provincia de Buenos Aires,Full-Time,160000,130000,Universitario,26,Varón Cis,javascript,1
4119,Provincia de Buenos Aires,Full-Time,160000,130000,Universitario,26,Varón Cis,sql,1
4119,Provincia de Buenos Aires,Full-Time,160000,130000,Universitario,26,Varón Cis,typescript,1
4120,Provincia de Buenos Aires,Full-Time,197000,0,NA,24,Varón Cis,go,2
4120,Provincia de Buenos Aires,Full-Time,197000,0,NA,24,Varón Cis,java,2
4121,Provincia de Buenos Aires,Full-Time,428000,278000,Universitario,38,Varón Cis,bash/shell,17
4121,Provincia de Buenos Aires,Full-Time,428000,278000,Universitario,38,Varón Cis,python,17
4121,Provincia de Buenos Aires,Full-Time,428000,278000,Universitario,38,Varón Cis,sql,17
4122,Provincia de Buenos Aires,Full-Time,138000,115000,Terciario,28,Varón Cis,ninguno de los anteriores,5
4123,Provincia de Buenos Aires,Full-Time,2900000,2500000,NA,27,Varón Cis,php,1
4123,Provincia de Buenos Aires,Full-Time,2900000,2500000,NA,27,Varón Cis,sql,1
4124,Provincia de Buenos Aires,Full-Time,474347,307976,Universitario,25,Varón Cis,ninguno de los anteriores,2
4125,Provincia de Buenos Aires,Full-Time,3000000,300000,Universitario,35,Varón Cis,python,10
4125,Provincia de Buenos Aires,Full-Time,3000000,300000,Universitario,35,Varón Cis,scala,10
4125,Provincia de Buenos Aires,Full-Time,3000000,300000,Universitario,35,Varón Cis,sql,10
4126,Provincia de Buenos Aires,Full-Time,600000,450000,NA,50,Varón Cis,.net,30
4126,Provincia de Buenos Aires,Full-Time,600000,450000,NA,50,Varón Cis,c#,30
4126,Provincia de Buenos Aires,Full-Time,600000,450000,NA,50,Varón Cis,perl,30
4126,Provincia de Buenos Aires,Full-Time,600000,450000,NA,50,Varón Cis,php,30
4126,Provincia de Buenos Aires,Full-Time,600000,450000,NA,50,Varón Cis,sql,30
4126,Provincia de Buenos Aires,Full-Time,600000,450000,NA,50,Varón Cis,swift,30
4127,Provincia de Buenos Aires,Full-Time,105000,90149,Universitario,26,Varón Cis,ninguno de los anteriores,1
4128,Provincia de Buenos Aires,Full-Time,175000,140000,NA,28,Varón Cis,ninguno de los anteriores,2
4129,Provincia de Buenos Aires,Full-Time,230000,170000,Secundario,27,Varón Cis,css,7
4129,Provincia de Buenos Aires,Full-Time,230000,170000,Secundario,27,Varón Cis,html,7
4129,Provincia de Buenos Aires,Full-Time,230000,170000,Secundario,27,Varón Cis,java,7
4129,Provincia de Buenos Aires,Full-Time,230000,170000,Secundario,27,Varón Cis,sql,7
4129,Provincia de Buenos Aires,Full-Time,230000,170000,Secundario,27,Varón Cis,typescript,7
4130,Provincia de Buenos Aires,Full-Time,121000,153000,NA,25,Varón Cis,css,3
4130,Provincia de Buenos Aires,Full-Time,121000,153000,NA,25,Varón Cis,java,3
4130,Provincia de Buenos Aires,Full-Time,121000,153000,NA,25,Varón Cis,javascript,3
4131,Provincia de Buenos Aires,Full-Time,180000,150000,Universitario,29,Varón Cis,cmd/powershell,5
4132,Provincia de Buenos Aires,Full-Time,480000,480000,NA,27,Varón Cis,javascript,2
4132,Provincia de Buenos Aires,Full-Time,480000,480000,NA,27,Varón Cis,python,2
4132,Provincia de Buenos Aires,Full-Time,480000,480000,NA,27,Varón Cis,typescript,2
4133,Provincia de Buenos Aires,Full-Time,1467000,1467000,NA,38,Varón Cis,javascript,4
4133,Provincia de Buenos Aires,Full-Time,1467000,1467000,NA,38,Varón Cis,typescript,4
4134,Provincia de Buenos Aires,Full-Time,260,220,NA,45,Varón Cis,html,20
4134,Provincia de Buenos Aires,Full-Time,260,220,NA,45,Varón Cis,java,20
4134,Provincia de Buenos Aires,Full-Time,260,220,NA,45,Varón Cis,javascript,20
4134,Provincia de Buenos Aires,Full-Time,260,220,NA,45,Varón Cis,php,20
4134,Provincia de Buenos Aires,Full-Time,260,220,NA,45,Varón Cis,python,20
4134,Provincia de Buenos Aires,Full-Time,260,220,NA,45,Varón Cis,sql,20
4135,Provincia de Buenos Aires,Full-Time,700000,550000,NA,35,Varón Cis,python,17
4135,Provincia de Buenos Aires,Full-Time,700000,550000,NA,35,Varón Cis,typescript,17
4136,Provincia de Buenos Aires,Full-Time,135000,112050,Universitario,30,Varón Cis,javascript,1
4137,Provincia de Buenos Aires,Full-Time,75000,95000,Universitario,20,Varón Cis,.net,0
4137,Provincia de Buenos Aires,Full-Time,75000,95000,Universitario,20,Varón Cis,c#,0
4137,Provincia de Buenos Aires,Full-Time,75000,95000,Universitario,20,Varón Cis,css,0
4137,Provincia de Buenos Aires,Full-Time,75000,95000,Universitario,20,Varón Cis,javascript,0
4137,Provincia de Buenos Aires,Full-Time,75000,95000,Universitario,20,Varón Cis,sql,0
4137,Provincia de Buenos Aires,Full-Time,75000,95000,Universitario,20,Varón Cis,vba,0
4138,Provincia de Buenos Aires,Full-Time,100000,85000,NA,25,Varón Cis,javascript,2
4139,Provincia de Buenos Aires,Full-Time,501000,389000,Universitario,30,Varón Cis,.net,8
4139,Provincia de Buenos Aires,Full-Time,501000,389000,Universitario,30,Varón Cis,c#,8
4139,Provincia de Buenos Aires,Full-Time,501000,389000,Universitario,30,Varón Cis,sql,8
4140,Provincia de Buenos Aires,Full-Time,154000,127800,NA,26,Varón Cis,.net,2
4140,Provincia de Buenos Aires,Full-Time,154000,127800,NA,26,Varón Cis,bash/shell,2
4140,Provincia de Buenos Aires,Full-Time,154000,127800,NA,26,Varón Cis,c#,2
4140,Provincia de Buenos Aires,Full-Time,154000,127800,NA,26,Varón Cis,html,2
4140,Provincia de Buenos Aires,Full-Time,154000,127800,NA,26,Varón Cis,java,2
4140,Provincia de Buenos Aires,Full-Time,154000,127800,NA,26,Varón Cis,javascript,2
4140,Provincia de Buenos Aires,Full-Time,154000,127800,NA,26,Varón Cis,sql,2
4140,Provincia de Buenos Aires,Full-Time,154000,127800,NA,26,Varón Cis,typescript,2
4141,Provincia de Buenos Aires,Full-Time,85000,85000,NA,26,Varón Cis,html,1
4141,Provincia de Buenos Aires,Full-Time,85000,85000,NA,26,Varón Cis,javascript,1
4141,Provincia de Buenos Aires,Full-Time,85000,85000,NA,26,Varón Cis,python,1
4141,Provincia de Buenos Aires,Full-Time,85000,85000,NA,26,Varón Cis,sql,1
4142,Provincia de Buenos Aires,Full-Time,508000,264000,NA,33,Varón Cis,bash/shell,6
4142,Provincia de Buenos Aires,Full-Time,508000,264000,NA,33,Varón Cis,go,6
4142,Provincia de Buenos Aires,Full-Time,508000,264000,NA,33,Varón Cis,java,6
4142,Provincia de Buenos Aires,Full-Time,508000,264000,NA,33,Varón Cis,javascript,6
4142,Provincia de Buenos Aires,Full-Time,508000,264000,NA,33,Varón Cis,python,6
4142,Provincia de Buenos Aires,Full-Time,508000,264000,NA,33,Varón Cis,sql,6
4143,Provincia de Buenos Aires,Full-Time,210000,170000,Secundario,38,Varón Cis,ninguno de los anteriores,5
4144,Provincia de Buenos Aires,Full-Time,170000,150000,NA,24,Varón Cis,javascript,1.5
4145,Provincia de Buenos Aires,Full-Time,1144000,1144000,NA,29,Varón Cis,java,6
4145,Provincia de Buenos Aires,Full-Time,1144000,1144000,NA,29,Varón Cis,javascript,6
4145,Provincia de Buenos Aires,Full-Time,1144000,1144000,NA,29,Varón Cis,kotlin,6
4145,Provincia de Buenos Aires,Full-Time,1144000,1144000,NA,29,Varón Cis,typescript,6
4146,Provincia de Buenos Aires,Full-Time,180000,150000,Secundario,26,Varón Cis,javascript,0
4146,Provincia de Buenos Aires,Full-Time,180000,150000,Secundario,26,Varón Cis,typescript,0
4147,Provincia de Buenos Aires,Full-Time,300000,250000,NA,35,Varón Cis,abap,13
4147,Provincia de Buenos Aires,Full-Time,300000,250000,NA,35,Varón Cis,sql,13
4148,Provincia de Buenos Aires,Full-Time,350000,265000,NA,40,Varón Cis,java,13
4148,Provincia de Buenos Aires,Full-Time,350000,265000,NA,40,Varón Cis,python,13
4149,Provincia de Buenos Aires,Full-Time,500000,360000,Terciario,45,Varón Cis,javascript,2
4149,Provincia de Buenos Aires,Full-Time,500000,360000,Terciario,45,Varón Cis,php,2
4150,Provincia de Buenos Aires,Full-Time,192000,160000,Universitario,31,Varón Cis,ninguno de los anteriores,5
4151,Provincia de Buenos Aires,Full-Time,480000,450000,NA,34,Varón Cis,abap,14
4151,Provincia de Buenos Aires,Full-Time,480000,450000,NA,34,Varón Cis,sql,14
4152,Provincia de Buenos Aires,Full-Time,209000,0,Universitario,40,Varón Cis,arduino,15
4152,Provincia de Buenos Aires,Full-Time,209000,0,Universitario,40,Varón Cis,c,15
4152,Provincia de Buenos Aires,Full-Time,209000,0,Universitario,40,Varón Cis,java,15
4152,Provincia de Buenos Aires,Full-Time,209000,0,Universitario,40,Varón Cis,javascript,15
4152,Provincia de Buenos Aires,Full-Time,209000,0,Universitario,40,Varón Cis,php,15
4152,Provincia de Buenos Aires,Full-Time,209000,0,Universitario,40,Varón Cis,sql,15
4153,Provincia de Buenos Aires,Full-Time,252,210,Secundario,44,Varón Cis,bash/shell,25
4153,Provincia de Buenos Aires,Full-Time,252,210,Secundario,44,Varón Cis,php,25
4153,Provincia de Buenos Aires,Full-Time,252,210,Secundario,44,Varón Cis,powershell,25
4154,Provincia de Buenos Aires,Full-Time,800000,0,Universitario,40,Varón Cis,python,9
4155,Provincia de Buenos Aires,Part-Time,45000,45000,Terciario,27,Varón Cis,css,3
4155,Provincia de Buenos Aires,Part-Time,45000,45000,Terciario,27,Varón Cis,html,3
4155,Provincia de Buenos Aires,Part-Time,45000,45000,Terciario,27,Varón Cis,javascript,3
4155,Provincia de Buenos Aires,Part-Time,45000,45000,Terciario,27,Varón Cis,php,3
4156,Provincia de Buenos Aires,Full-Time,134000,110000,Terciario,26,Varón Cis,bash/shell,0
4156,Provincia de Buenos Aires,Full-Time,134000,110000,Terciario,26,Varón Cis,javascript,0
4156,Provincia de Buenos Aires,Full-Time,134000,110000,Terciario,26,Varón Cis,typescript,0
4157,Provincia de Buenos Aires,Full-Time,377800,307000,Universitario,30,Varón Cis,bash/shell,6
4157,Provincia de Buenos Aires,Full-Time,377800,307000,Universitario,30,Varón Cis,java,6
4157,Provincia de Buenos Aires,Full-Time,377800,307000,Universitario,30,Varón Cis,javascript,6
4157,Provincia de Buenos Aires,Full-Time,377800,307000,Universitario,30,Varón Cis,sql,6
4158,Provincia de Buenos Aires,Full-Time,280000,280000,NA,31,Varón Cis,css,3
4158,Provincia de Buenos Aires,Full-Time,280000,280000,NA,31,Varón Cis,javascript,3
4158,Provincia de Buenos Aires,Full-Time,280000,280000,NA,31,Varón Cis,python,3
4159,Provincia de Buenos Aires,Full-Time,234199,193113,Universitario,27,Varón Cis,go,3
4159,Provincia de Buenos Aires,Full-Time,234199,193113,Universitario,27,Varón Cis,javascript,3
4159,Provincia de Buenos Aires,Full-Time,234199,193113,Universitario,27,Varón Cis,sql,3
4160,Provincia de Buenos Aires,Full-Time,0,0,NA,33,Varón Cis,java,10
4160,Provincia de Buenos Aires,Full-Time,0,0,NA,33,Varón Cis,sql,10
4161,Provincia de Buenos Aires,Full-Time,170000,141000,Universitario,24,Varón Cis,bash/shell,0
4161,Provincia de Buenos Aires,Full-Time,170000,141000,Universitario,24,Varón Cis,sql,0
4161,Provincia de Buenos Aires,Full-Time,170000,141000,Universitario,24,Varón Cis,yaml,0
4162,Provincia de Buenos Aires,Full-Time,690000,450000,NA,40,Varón Cis,java,18
4163,Provincia de Buenos Aires,Full-Time,100,90,NA,24,Varón Cis,css,1
4163,Provincia de Buenos Aires,Full-Time,100,90,NA,24,Varón Cis,html,1
4163,Provincia de Buenos Aires,Full-Time,100,90,NA,24,Varón Cis,javascript,1
4163,Provincia de Buenos Aires,Full-Time,100,90,NA,24,Varón Cis,php,1
4163,Provincia de Buenos Aires,Full-Time,100,90,NA,24,Varón Cis,sql,1
4164,Provincia de Buenos Aires,Full-Time,270000,233000,Universitario,31,Varón Cis,.net,3
4164,Provincia de Buenos Aires,Full-Time,270000,233000,Universitario,31,Varón Cis,c#,3
4164,Provincia de Buenos Aires,Full-Time,270000,233000,Universitario,31,Varón Cis,css,3
4164,Provincia de Buenos Aires,Full-Time,270000,233000,Universitario,31,Varón Cis,html,3
4164,Provincia de Buenos Aires,Full-Time,270000,233000,Universitario,31,Varón Cis,javascript,3
4164,Provincia de Buenos Aires,Full-Time,270000,233000,Universitario,31,Varón Cis,sql,3
4165,Provincia de Buenos Aires,Full-Time,1230000,103000,Universitario,31,Varón Cis,ninguno de los anteriores,7
4166,Provincia de Buenos Aires,Full-Time,471750,308697,NA,44,Varón Cis,bash/shell,12
4166,Provincia de Buenos Aires,Full-Time,471750,308697,NA,44,Varón Cis,html,12
4166,Provincia de Buenos Aires,Full-Time,471750,308697,NA,44,Varón Cis,javascript,12
4166,Provincia de Buenos Aires,Full-Time,471750,308697,NA,44,Varón Cis,python,12
4166,Provincia de Buenos Aires,Full-Time,471750,308697,NA,44,Varón Cis,sql,12
4167,Provincia de Buenos Aires,Full-Time,225000,187000,Terciario,25,Varón Cis,c,3
4167,Provincia de Buenos Aires,Full-Time,225000,187000,Terciario,25,Varón Cis,sql,3
4168,Provincia de Buenos Aires,Full-Time,318329,234172,Secundario,36,Varón Cis,ninguno de los anteriores,2
4169,Provincia de Buenos Aires,Full-Time,450000,450000,Secundario,22,Varón Cis,css,4
4169,Provincia de Buenos Aires,Full-Time,450000,450000,Secundario,22,Varón Cis,html,4
4169,Provincia de Buenos Aires,Full-Time,450000,450000,Secundario,22,Varón Cis,javascript,4
4169,Provincia de Buenos Aires,Full-Time,450000,450000,Secundario,22,Varón Cis,sql,4
